name,date,likes,comment,sentiment,source
kraria_hicham,09/08/20 14:21:50,0,Conixion zebala tahkem giar men 3 ta3 sbah ndawrouha oridooo mliha,-1,insta
kraria_hicham,09/08/20 14:22:59,0,Brabi nchlah chahar lakher  manzidech nflixy fiha conixoin zebala,-1,insta
joke.r7252,09/08/20 14:27:42,0,موراد راك تعمل في الاشهار,0,insta
eymuuuch,09/08/20 15:43:58,0,دراهم لي خسرتوها علاجال بيبليسيتي كون عدلتو بيها cnx🙂🙂🙂🙂🙂,-1,insta
eymuuuch,09/08/20 15:46:57,0,عجبتني : تيليشاغجي تَطَبيقِ جايزي😂😂😂,0,insta
la4mine,09/08/20 16:49:46,0,نيكماتكم اتاع إنفصلات الجزائر كامل على بعضاكم,-1,insta
riqui__puig21,09/08/20 16:51:18,0,@massijordi @kou_cci7 😂,0,insta
massijordi,09/08/20 16:58:20,0,@riqui__puig21 😢,0,insta
massijordi,09/08/20 16:58:41,0,@riqui__puig21 😂😂😂😂😂,0,insta
smile_togather._.dz,09/08/20 17:45:00,0,واش بيه هادا واقيلا عطيطوه دوا خاطيه 😂😂,0,insta
smile_togather._.dz,09/08/20 17:52:59,0,الكذب🔝🔝🔝🔝🔝🔝🔝,-1,insta
argoub_anis,09/08/20 18:02:04,0,Cringe 😑,0,insta
houarigmail.comamira,09/08/20 18:10:26,0,واو,1,insta
houarigmail.comamira,09/08/20 18:11:06,0,❤️❤️❤️❤️❤️❤️,1,insta
bilalhalimafilali,09/08/20 18:45:47,0,منيش نقدر نلعب كونيكسيو كلخرا,-1,insta
v_98.cat,09/08/20 18:56:37,0,تقعد غير جيزي منشريهاش 😒😒😒,-1,insta
yoko_dz911,09/08/20 21:04:59,0,@mi.ma5285 اقسم بالله نشوفو نتركب... يعيي,0,insta
khaled_azi,09/08/20 21:07:53,1,@a.a.r.a.h.i.m sur  tfarjo serie ta3 cassa de papel,0,insta
perez_reza,09/08/20 21:52:28,0,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,-1,insta
its__.__baya,09/08/20 22:19:35,0,هايل,1,insta
a_m_n_a_c_h,06/08/20 18:16:57,0,♥️♥️,1,insta
mortada.mimo,06/08/20 18:33:04,0,❤️❤️,1,insta
kerbouche_oussama,06/08/20 19:30:08,1,Follow me❤️❤️,1,insta
x_.abdou.__x,06/08/20 19:44:21,0,تاعكم,0,insta
ghiles_bmk_,06/08/20 20:00:26,0,Follow me plz,0,insta
boudahribadis,06/08/20 22:11:28,1,عياتني الكوناكسيو هاذي نتاعكم الخلاص بالشهر و الكوناكسيو بالزهر,-1,insta
its.adem.dn,06/08/20 23:16:03,0,ارجو الرد 12.00 تع ليل يدولي 20da ويبعتولي هاذة لميسااج Félicitations vous êtes sur Quiz Renew بليييز رد,0,insta
m_o_h_m_e_d_._moh,07/08/20 11:30:06,0,نكتو كنيكسوي,0,insta
nasro_jun,07/08/20 11:46:49,0,Game bot,0,insta
ahmed_orandz,07/08/20 14:51:30,0,Xbox série x,0,insta
s__i__f__b,07/08/20 21:36:32,0,ردولنا على الرسائل,0,insta
s__i__f__b,07/08/20 21:37:31,0,راه حرام عليكم هاد الشي اذا ماش قادرين على توفير خدمة انترنت محترمة وعلاش تخسرو فينا  1500 دينار الواحد نحاها من لحمو وعلاش المنكر هادا . ؟؟؟؟؟؟,-1,insta
djezzy.dz,08/08/20 15:16:21,0,@its.adem.dn يرجى التواصل بنا على الخاص لنتمكن من إفادتك. نسرين من جازي 🙂,0,insta
ranoudz13,08/08/20 19:37:29,0,792802718,0,insta
djam_tbk_97,09/08/20 15:08:36,0,Ps4 ❤️🔥,1,insta
ibtihal.mahsene,04/08/20 16:48:31,0,؟,0,insta
glbomourah,04/08/20 16:49:17,0,بصح لازم يكون عندك لكيريدي فتلفون على الاقل 7 الاف فرانك,0,insta
nasraeddine_arrar,04/08/20 16:53:39,0,40kbs,0,insta
nasraeddine_arrar,04/08/20 16:57:09,0,سقمونا كنكسيو في هايلة ماكسي,-1,insta
nawal_nina95,04/08/20 17:03:47,0,انا نوال مم العاصمة (عين بنيان ) ابحث عن عمل,0,insta
nawal_nell,04/08/20 17:33:52,1,@souhilouu ❤️,1,insta
djameleddi,04/08/20 17:56:20,4,W cnx tkiiiiiiiila 😒😒😒,-1,insta
imad_meddi,04/08/20 18:24:28,0,🔴عرض خاص 📣📣📢📢 pack de sécurité 🔴علبة الإسعافات الأولية بكامل أغراضها 11 غرض جديد الإنتاج 🔴🔥مطفأة يدوية لكل الحرائق في السيارة أو المطبخ .... سعة 1kg 🔴لا يوجد تاريخ إنتهاء الصلاحية🔴عند إستعمالها يمكن تعبئتها من جديد🔴ضمان 6 أشهر  🔴كل هذا 2800 دينار فقط 🔴يوجد التوصيل🔴للطلب أرسل على الخاص الهاتف📲📞⁦☎️⁩ والعنوان والدفع عند التسليم 💰💵🔴العنوان=»أمام ثانوية بوشاوي 3 -الشراڨة-الجزائر العاصمة 🔴رقم الهاتف =»0673743039,0,insta
imad_meddi,04/08/20 18:24:34,0,🔴عرض خاص 📣📣📢📢 pack de sécurité 🔴علبة الإسعافات الأولية بكامل أغراضها 11 غرض جديد الإنتاج 🔴🔥مطفأة يدوية لكل الحرائق في السيارة أو المطبخ .... سعة 1kg 🔴لا يوجد تاريخ إنتهاء الصلاحية🔴عند إستعمالها يمكن تعبئتها من جديد🔴ضمان 6 أشهر  🔴كل هذا 2800 دينار فقط 🔴يوجد التوصيل🔴للطلب أرسل على الخاص الهاتف📲📞⁦☎️⁩ والعنوان والدفع عند التسليم 💰💵🔴العنوان=»أمام ثانوية بوشاوي 3 -الشراڨة-الجزائر العاصمة 🔴رقم الهاتف =»0673743039,0,insta
linamos80,04/08/20 19:03:55,0,حسنو الشبكة الاول,-1,insta
djezzy.dz,04/08/20 19:14:39,0,مرحبا،,0,insta
djezzy.dz,04/08/20 19:15:47,1,مرحبا،,0,insta
souhilouu,04/08/20 19:19:02,1,@nawal_nell ❤️,1,insta
doe940,04/08/20 19:20:31,0,كمنتار تاعي هذا و قريب مطلعش بسبة الكونيكسيون و نتوما تقولو برطاجي 😑 اي ثقيييييلة,-1,insta
yacine.hafid,04/08/20 19:21:31,3,@djezzy.dz نسرين ربي يزوجك نشاله سڨمولنا الحالة لواحد المشاريع تاوعو ڨاع حبسو,0,insta
nasraeddine_arrar,04/08/20 19:34:00,0,@djezzy.dz ردو عليا,0,insta
nasraeddine_arrar,04/08/20 19:35:12,0,@djezzy.dz من فضلكم يا خاوتي,0,insta
nasraeddine_arrar,04/08/20 19:35:48,1,@djezzy.dz بعثتلكم ميساج مقبيل ملحقش بسباب كنكسيو تاعكم,0,insta
x.wail.x26,04/08/20 21:14:00,0,Cnx tkilllla,-1,insta
ali.bellil4,04/08/20 21:52:30,0,@djezzy  وين راه تلفون اي ربحت في رمضان,0,insta
ali.bellil4,04/08/20 21:57:10,0,تلفون ربحتو في رمضان وين راه,0,insta
hajsam25,04/08/20 22:57:17,1,@djezzy.dz,0,insta
kamal_mansour__,05/08/20 10:58:43,0,حبستلي لابيس تاعي نقدر ناكتيفيها,0,insta
sam208208,05/08/20 11:18:51,0,@souhilouu 😍❤,1,insta
mnouertahi,05/08/20 12:11:56,0,كيفاش نحاول لجيزي بيناتنا,0,insta
djezzy.dz,05/08/20 15:03:16,0,@yacine.hafid يرجى التواصل بنا على الخاص لنتمكن من إفادتك 🙂,0,insta
djezzy.dz,05/08/20 15:05:04,0,مرحبا، يرجى التواصل بنا على الخاص و تقديم رقمك الهاتفي لنتأكد على مستوانا من فضلك.  نسرين من جازي 🙂,0,insta
djezzy.dz,05/08/20 15:06:25,0,@nasraeddine_arrar تم الرد على رسالتك في الخاص 🙂,0,insta
yacine.hafid,05/08/20 15:08:05,0,@djezzy.dz ok nesrine,0,insta
bakhtaoui482,05/08/20 18:30:39,0,سلام دجيزي صحا عيدكم محمد من مغنيه ولاية تلمسان  الريزو عندنا ينقص بزاف كي يكون فى 4g الله يبارك مين ينقص 3gلهلا يشوفك مكانش خلاص معدومة تتمنى تحلو هاد المشكل بالتوفيق انشا الله سلام,0,insta
djameleddi,05/08/20 19:15:29,0,@djezzy.dz twasalte m3akom mazel ga3 ma ditouhech fiya,0,insta
ali.bellil4,05/08/20 22:17:26,0,@djezzy.dz راني بعثتلك أن شاء ألله ترجعو,0,insta
x_abdou__x,05/08/20 23:48:59,0,أسوأ تدفق للأنترنت 😠تقدر تلعب عل الساعة 2 صباحا إلى ساعة 8 شكرا علي سوأ الأنترنت😇,-1,insta
ahmed_laidani,06/08/20 9:32:11,0,هاذي اللابيس متوفرة في نقاط البيع ؟,0,insta
asmaahadji,06/08/20 11:38:34,0,يعني هي نفسها تاع 150دينار,0,insta
ridha6059,06/08/20 12:28:25,0,يرحم والديكم كونيكسون نتاعكم راهي في حالة تعبانة في تبسة تخدمو خدمتكم,-1,insta
kouki.blt,06/08/20 16:13:05,0,@nasraeddine_arrar 😂😂,0,insta
salah.bous07,06/08/20 21:57:54,0,@nasraeddine_arrar 😂😂😂,0,insta
salah.bous07,06/08/20 22:05:29,0,@nasraeddine_arrar 😂😂😂,0,insta
nasraeddine_arrar,06/08/20 22:18:43,0,@kouki.blt ههههه تتمنيك بينا قحبة,-1,insta
nasraeddine_arrar,06/08/20 22:19:14,0,@kouki.blt ههههه تتمنيك بينا قحبة,0,insta
s__i__f__b,07/08/20 21:37:51,0,راه حرام عليكم هاد الشي اذا ماش قادرين على توفير خدمة انترنت محترمة وعلاش تخسرو فينا  1500 دينار الواحد نحاها من لحمو وعلاش المنكر هادا . ؟؟؟؟؟؟,-1,insta
chahra_am__,07/08/20 21:50:52,0,بغيت ندير تع امتياز تع120 الف  لي في هبال مبصح ميخرجليش العرض و يخرج لناس كامل علاا؟؟ريبونديو من فضلكم😔😔,-1,insta
aoudj_maleq,08/08/20 11:22:01,0,كونيكسيو وجبيها في هايلة ماكس يا خو,0,insta
aymen_gsm_,08/08/20 14:15:24,0,B9alha 10 jour w toukhlos w Aÿ likoume wkilkoume rabi cnx ki la3bad makanche,-1,insta
mokasarrat,31/07/20 08:32:37,0,صفحة مكسرات 😍❤️ صفحة جزائرية جميلة ءات محتوى ثقافي و ديني 💚🙏 موضوعاتها متجددة و حصرية 💙🙏 تهدف لارساء ثقافة المطالعة في شباب اليوم 😍 تفضل و ضع متابعة ستفيدك حتما ❤️,1,insta
mokasarrat,31/07/20 08:32:39,0,صفحة مكسرات 😍❤️ صفحة جزائرية جميلة ءات محتوى ثقافي و ديني 💚🙏 موضوعاتها متجددة و حصرية 💙🙏 تهدف لارساء ثقافة المطالعة في شباب اليوم 😍 تفضل و ضع متابعة ستفيدك حتما ❤️,1,insta
sifoubenhafouda,31/07/20 09:40:31,1,عندي يرسلولي رسالة (Félicitations vous êtes sur Quiz Renew),0,insta
sifoubenhafouda,31/07/20 09:40:57,0,@sifoubenhafouda ممكن حل لهذه المشكلة كل ما يرسلو هذا مساج ياخذولي من رصيدي😢,0,insta
sifoubenhafouda,31/07/20 09:42:08,0,خاوتي ممكن حل لمشكلة انا موالفين يرسلولي ميساج كلآتي(Félicitations vous êtes sur Quiz Renew)  و ياخذولي من رصيدي مع كل رسالة واحد يقلي حل لهذا رحة على لوالدين😭,0,insta
rim_dz_39,31/07/20 10:44:53,1,كي تسڨمولنا ريزو ثما نعيدو,-1,insta
dz.messages,31/07/20 13:52:56,0,سلام نتمنى تحطو الميساج تاعي لأني حقا محتاجة نصائح . بون أنا فتاة عندي 23 عام و هاد الخطرة خطبني واحد خطبة تقليدية و هو مرتاح ماديا و لباس بیه و علابالي معاه غادي نعيش الحياة لي تمنيتها لكن المشكل في الشكل تاعه معجبنيش و خايفة نندم من أي قرار نديه ،، لوكان في بلاصتي تغمضو عینییكم علي الشكل و تشوفو مصلحتكم و لا واش ؟ نتمنى تعاونوني باش ناخذ القرار الصح ... بزاف لمساج 📩كما هكا تلقاوهم في  صفحتنا  تابعونا ↩↩ @dz.messages,0,insta
bakhtaoui482,01/08/20 1:08:33,0,صحا عيدكم نتوما تاني مي ريقلونا  لا كوناكسيون 4gمليحه بصح إلا هبط لل 3g من تما  تبدأ  الكاريته شبه معدومه  وصحا عيدكم,-1,insta
wail1377,01/08/20 4:50:39,0,ردو على الخاص,0,insta
lrhym5965,01/08/20 10:05:10,2,وعلاه  في جازي  كاين أنترنت ولا  ريزو عندي 15 يوم ملي شريتها الأنترنت ثقيلة و ريزو مكاش من قبل كنت دير نجمة فووور كونكسيو خفيفة  ريزو كاين بصح كي درت جازي ندمت تحبو تكذبو على ناس و تدو دراهم,-1,insta
mouh.lk,02/08/20 13:35:41,0,كرهتولنا الحياة بانترنت قريش تعكم,-1,insta
mnwerlamine,08/08/20 13:36:28,0,Nik ya matkom cnx ki zbiii na3 din babakoum,-1,insta
bibo.ben.503,30/07/20 23:45:09,0,😂😂 cnx taa mozembi9 kheir ma ta3kom,-1,insta
amine.mokhtari.129,31/07/20 01:26:52,0,عرض خردة بمعنى كلمة لا يناسب القدرة الشرائية للمواطن الجزائري,-1,insta
didinenextdd,31/07/20 07:43:07,0,djezzy respect 🙏🙏,1,insta
aziz_zin,01/08/20 16:29:46,1,Sera9in wkedabin,-1,insta
spottedbousaada,01/08/20 17:36:36,0,ديرولنا عروض تاع 500DA و 800DA يكونو ملاح يا شكوكو,0,insta
iman_bouchakour,01/08/20 18:03:12,0,مكان حتى كونكسيون خرجتولنا قلوبنا le gratuit تاع اوريدو خير من العروض تاعكم,-1,insta
abousofiane_cle,01/08/20 18:17:59,0,انترنات 0 باش تلشرجي تقعد سمانة ولا تلشرجيت عندنا في عين تموشنت😢😢😢😢,-1,insta
fouad.maskara,01/08/20 18:31:30,0,الكونيكسيو والو العرض ديالكم ديروه..,-1,insta
jawadbelabed,01/08/20 18:43:28,0,تلتلفتباب,0,insta
criter_blues,01/08/20 19:33:41,0,عندكم كونكسيوو دايرا كي شكوبي,-1,insta
seif_eddine_kikaia,02/08/20 1:57:37,0,الاتجاه نحو اوريدو 👏👏 جيزي يأسنا منكم,-1,insta
cherifdjeblaoui,02/08/20 2:48:22,0,Rahi dayra ki ch3ar cnx dyalkom 😡😡😡😡 m'en niyatkom w tzidou thafo f nasss,-1,insta
mani_chek,02/08/20 5:31:21,0,Cnx khra kifkoum b3d 👌 w tzidou thdrou 50 gb 😂 aya bala3,-1,insta
fethi__fethi,02/08/20 7:13:18,0,نتوما خردة ياجيزي  راح نكمل معها ..... كونكسيو تاعكم 💩,-1,insta
raghebhtb,02/08/20 7:57:16,0,انترنت تاعكو خرا,-1,insta
raghebhtb,02/08/20 7:57:34,0,لعنة الله عليكم على هيك انترنت,-1,insta
salem_brhl,02/08/20 9:03:18,0,اسوء إنترنت في العالم 😑🖕,-1,insta
histoire_mahali_dz34,02/08/20 9:24:29,0,صح عيدكم لي مديقوتيا ولا كارهةولا لي عندها حكاية +18وحابة تحكيها ولا مسوفجة ولا تحب تلعب act vrt جي بريفي هنا ابوني  @Histoire_mahali_dz34,0,insta
histoire_mahali_dz34,02/08/20 9:24:32,0,🔥🔥🔥,1,insta
zakaria_hamrouni,02/08/20 9:26:16,0,ناس تخدم 5g وانت تحكيلي على شريحة حتى 4g ماقدرتش علاها,-1,insta
lamismohammedbenahmed,02/08/20 10:25:16,1,Hachamto rwahkom nhar l 3id vous êtes nuls dsl,-1,insta
mwstashmwstash,02/08/20 12:24:28,0,وين صرات هذي,0,insta
mouh.lk,02/08/20 13:41:15,1,اعطونا حق ما سلكنا و الزايد زيدوه في حياتكم,0,insta
karim_oficielle,02/08/20 13:54:45,0,👎,-1,insta
zinou_haroune,02/08/20 14:47:20,0,عندكم كنكسيو تعيف وحدك وماتكونكتيش حتى تبارطاجي😂,-1,insta
saadlemjarred20,02/08/20 15:38:49,0,@kaddourelbanay واش ابونمو ، سكر بيس جيزي و دير بيس اوخرى,0,insta
abdelah_belkacem,02/08/20 16:05:47,0,كونيكسيو شغل طبع حمار ميت 😒,-1,insta
medsh001,02/08/20 17:24:15,0,هل هذا التطبيق هل يشتغل في المغرب كذالك,0,insta
jos.youcef.jo,02/08/20 18:22:18,0,Ntouma sbaktouna wahd 3andk 4g aya wtl79ak 100 kps hhhhh ntouma line wahda rakom m9sminha 3la 20 wahed rabi yhdikoum,-1,insta
instaventedz,02/08/20 18:37:24,0,🌹 لي عندو حاجة حاب يبيعها نبيعوهالو 🙏💪مام عندك خوك حاب تبيعو نبيعوه🙌😂 ابوني 👇👇🌹🌹❤🍀متحشمش 🌹❤❤🍀,0,insta
nedjme.ddine,02/08/20 18:51:02,0,الأنترنيت راه ثقيلة بزاااااااف ......سمممممممطت,-1,insta
billel_babiu,02/08/20 19:51:26,0,@ilyes_daouadi fnhar t3yiy t9ila chwya ana nshar flil tyara mthbsch ga3 chouf biha wach thb,-1,insta
billel_babiu,02/08/20 19:54:12,1,@tiigerre ta3 1500DA je sais pas wsmou mis bien hayla khir mnhom ga3 MM ki ykhls chhar yab3toulk le 1 whdhom eu y3touk dili hta le 15 fa chhr kn mtkhlsch chhar la djdid hadk les slfolk icopiwlk,0,insta
bly.yqwb,02/08/20 19:59:52,0,نتمني إنكم توفرونا خدمة ال3G 4G في ضواحي بسكرة حتى نتمكن من الإستمتاع معكم,0,insta
ilyesbelarouci45,02/08/20 20:01:11,0,أسوئ انترنت في االكون 👏👏👏,-1,insta
tiigerre,02/08/20 20:03:54,0,@billel_babiu merci kho pour les informations 👏👏👍,1,insta
fareshm76,02/08/20 21:40:56,0,كنكسيو ثقيلة بزاف مستحيل تقدر تستهلك 5 جيقا في الشهر موبيليس هي الافضل بكل إمتياز,-1,insta
adeladoola30,02/08/20 21:58:00,0,راها غير بيناتكم وبين عايلاتكم قاويا تقول عليها فكرون يمشي😂 👏👏موبيليس خير منها,-1,insta
hiidaa_yaa,02/08/20 23:02:58,1,الريزو الباهي و نزيد نباغتاجيه 🐸🐸🐸🐸,-1,insta
meghnimoh,02/08/20 23:14:22,0,السعر,0,insta
business_coaching_corner,02/08/20 23:14:44,0,تريد توجيها و نصائحاً لانشاء مشروع بميزانية صغيرة او معدومة!! تابع صفحتنا👌,1,insta
walid.sdz,02/08/20 23:31:24,0,Dejzza ki ymadolk 40 go. F la fin ta3 chhar. Tab9alk 39 go tellement conx t9ila,-1,insta
mk_cadeaux,02/08/20 23:50:31,0,لتحب تشوف افكار هدايا جدد دير ابوني 💥💥😍😍,1,insta
islem_dey_h,03/08/20 0:20:20,0,Win tbe3 la puse hedi,0,insta
yqwbblkhyry,03/08/20 7:36:10,0,ريزو يموت,-1,insta
saber2.5,03/08/20 8:35:20,0,وش فايدتها كي تعود سرعت الانترنت مثل سرعة الحلزون,-1,insta
jhdmhmd1902,03/08/20 8:44:39,0,بجيزي بنجمه بموبليس كامل سراقين عروضكم فاشله كي خدماتكم,-1,insta
